,idx,hair
10793,21982,8
10794,21983,9
10795,21987,0
10796,21988,10
10797,21990,0
10798,21991,0
10799,21993,9
10800,21996,9
10801,21998,5
10802,22000,9
10803,22001,9
10804,22006,0
10805,22007,6
10806,22009,0
10807,22012,0
10808,22013,8
10809,22017,5
10810,22018,1
10811,22021,6
10812,22023,0
10813,22027,4
10814,22029,7
10815,22030,9
10816,22034,10
10817,22035,7
10818,22036,8
10819,22037,3
10820,22039,3
10821,22041,5
10822,22042,6
10823,22043,0
10824,22047,9
10825,22050,9
10826,22051,0
10827,22053,9
10828,22058,6
10829,22059,9
10830,22060,0
10831,22063,3
10832,22067,9
10833,22068,9
10834,22069,6
10835,22070,7
10836,22071,2
10837,22073,8
10838,22074,9
10839,22075,7
10840,22077,11
10841,22081,1
10842,22083,3
10843,22085,7
10844,22086,9
10845,22087,6
10846,22088,0
10847,22089,0
10848,22090,2
10849,22091,0
10850,22092,9
10851,22093,8
10852,22094,9
10853,22095,0
10854,22096,9
10855,22097,9
10856,22098,9
10857,22099,9
10858,22100,2
10859,22102,6
10860,22103,0
10861,22108,6
10862,22111,3
10863,22112,10
10864,22113,9
10865,22115,8
10866,22117,8
10867,22118,0
10868,22119,6
10869,22123,7
10870,22125,4
10871,22127,3
10872,22128,2
10873,22133,3
10874,22134,10
10875,22138,6
10876,22142,8
10877,22145,0
10878,22146,10
10879,22148,0
10880,22150,10
10881,22152,10
10882,22156,0
10883,22158,9
10884,22160,6
10885,22163,8
10886,22166,0
10887,22171,6
10888,22173,3
10889,22175,0
10890,22179,1
10891,22180,3
10892,22182,3
10893,22186,7
10894,22187,6
10895,22190,7
10896,22191,0
10897,22192,0
10898,22194,0
10899,22196,0
10900,22199,6
10901,22201,3
10902,22202,7
10903,22203,0
10904,22204,10
10905,22207,1
10906,22212,0
10907,22213,0
10908,22215,6
10909,22216,9
10910,22220,0
10911,22221,9
10912,22222,5
10913,22223,6
10914,22224,3
10915,22225,0
10916,22230,8
10917,22233,6
10918,22235,1
10919,22237,11
10920,22239,6
10921,22240,6
10922,22241,3
10923,22243,8
10924,22244,3
10925,22245,0
10926,22246,7
10927,22247,0
10928,22251,8
10929,22252,7
10930,22254,0
10931,22259,0
10932,22260,6
10933,22261,6
10934,22262,3
10935,22263,9
10936,22264,3
10937,22268,0
10938,22270,0
10939,22271,8
10940,22272,1
10941,22273,8
10942,22274,0
10943,22275,3
10944,22278,6
10945,22279,8
10946,22280,9
10947,22281,6
10948,22285,5
10949,22286,6
10950,22287,8
10951,22288,7
10952,22290,0
10953,22291,0
10954,22292,9
10955,22293,9
10956,22294,6
10957,22295,6
10958,22298,7
10959,22302,8
10960,22303,8
10961,22305,6
10962,22308,2
10963,22309,1
10964,22310,0
10965,22316,5
10966,22317,0
10967,22320,6
10968,22321,0
10969,22323,1
10970,22324,3
10971,22327,0
10972,22328,3
10973,22329,0
10974,22330,0
10975,22331,9
10976,22333,0
10977,22334,8
10978,22335,6
10979,22337,10
10980,22338,9
10981,22340,11
10982,22344,3
10983,22346,4
10984,22351,6
10985,22352,10
10986,22355,0
10987,22357,6
10988,22360,2
10989,22361,3
10990,22362,6
10991,22364,4
10992,22365,8
10993,22366,1
10994,22367,1
10995,22369,4
10996,22370,9
10997,22371,2
10998,22374,9
10999,22375,6
11000,22377,8
11001,22378,2
11002,22379,4
11003,22382,10
11004,22383,7
11005,22386,3
11006,22389,9
11007,22392,0
11008,22393,0
11009,22403,5
11010,22404,1
11011,22405,5
11012,22406,6
11013,22407,6
11014,22408,9
11015,22410,8
11016,22411,10
11017,22414,11
11018,22416,0
11019,22419,4
11020,22423,4
11021,22424,0
11022,22426,4
11023,22427,9
11024,22429,0
11025,22430,10
11026,22435,2
11027,22437,0
11028,22438,5
11029,22439,8
11030,22440,4
11031,22442,7
11032,22443,9
11033,22446,3
11034,22448,6
11035,22449,8
11036,22453,6
11037,22454,6
11038,22457,0
11039,22459,8
11040,22461,4
11041,22463,0
11042,22467,6
11043,22468,7
11044,22469,1
11045,22475,4
11046,22476,9
11047,22478,1
11048,22481,1
11049,22483,2
11050,22484,6
11051,22485,11
11052,22489,6
11053,22490,2
11054,22491,7
11055,22492,6
11056,22495,3
11057,22496,6
11058,22497,3
11059,22501,5
11060,22502,1
11061,22503,6
11062,22504,0
11063,22505,2
11064,22509,3
11065,22512,6
11066,22513,7
11067,22516,1
11068,22517,10
11069,22519,6
11070,22520,6
11071,22522,3
11072,22526,0
11073,22530,9
11074,22531,0
11075,22532,7
11076,22533,6
11077,22535,6
11078,22536,0
11079,22537,1
11080,22538,1
11081,22540,5
11082,22542,0
11083,22543,9
11084,22551,0
11085,22552,9
11086,22553,8
11087,22555,3
11088,22556,5
11089,22557,2
11090,22559,3
11091,22566,10
11092,22570,4
11093,22572,5
11094,22576,0
11095,22578,9
11096,22579,8
11097,22582,8
11098,22584,6
11099,22585,0
11100,22586,3
11101,22588,3
11102,22590,6
11103,22595,11
11104,22597,6
11105,22598,10
11106,22600,0
11107,22601,4
11108,22607,9
11109,22608,0
11110,22609,4
11111,22610,9
11112,22612,9
11113,22614,10
11114,22617,0
11115,22618,1
11116,22623,0
11117,22624,8
11118,22625,9
11119,22627,3
11120,22628,2
11121,22629,3
11122,22630,3
11123,22631,8
11124,22632,6
11125,22635,9
11126,22638,3
11127,22639,0
11128,22642,6
11129,22643,0
11130,22644,3
11131,22645,9
11132,22651,6
11133,22652,5
11134,22653,6
11135,22654,6
11136,22656,7
11137,22657,7
11138,22660,9
11139,22667,9
11140,22669,7
11141,22672,0
11142,22674,10
11143,22679,6
11144,22680,6
11145,22681,1
11146,22686,0
11147,22687,3
11148,22688,9
11149,22690,2
11150,22691,4
11151,22695,8
11152,22698,9
11153,22699,6
11154,22700,7
11155,22704,0
11156,22705,9
11157,22706,10
11158,22707,8
11159,22710,3
11160,22711,0
11161,22712,6
11162,22713,8
11163,22714,0
11164,22717,7
11165,22718,6
11166,22719,4
11167,22720,9
11168,22721,8
11169,22722,8
11170,22724,2
11171,22727,6
11172,22728,9
11173,22729,0
11174,22730,10
11175,22732,0
11176,22733,7
11177,22737,6
11178,22744,3
11179,22745,2
11180,22747,0
11181,22748,0
11182,22751,9
11183,22752,10
11184,22753,9
11185,22757,0
11186,22764,4
11187,22767,7
11188,22769,1
11189,22770,10
11190,22771,4
11191,22774,4
11192,22775,7
11193,22778,0
11194,22782,6
11195,22783,0
11196,22787,9
11197,22788,0
11198,22789,7
11199,22791,1
11200,22794,3
11201,22795,2
11202,22800,10
11203,22806,4
11204,22807,6
11205,22813,6
11206,22815,6
11207,22816,6
11208,22817,9
11209,22819,0
11210,22820,9
11211,22823,4
11212,22829,8
11213,22831,5
11214,22833,0
11215,22834,6
11216,22838,1
11217,22839,8
11218,22841,9
11219,22844,9
11220,22845,3
11221,22848,6
11222,22849,4
11223,22850,4
11224,22851,8
11225,22857,7
11226,22859,6
11227,22860,0
11228,22863,8
11229,22868,8
11230,22870,0
11231,22871,0
11232,22874,1
11233,22878,10
11234,22879,5
11235,22880,9
11236,22881,9
11237,22888,0
11238,22889,0
11239,22892,10
11240,22897,9
11241,22899,10
11242,22904,0
11243,22905,1
11244,22906,1
11245,22907,6
11246,22909,8
11247,22910,0
11248,22911,6
11249,22913,4
11250,22915,3
11251,22920,7
11252,22922,0
11253,22926,4
11254,22927,6
11255,22928,6
11256,22930,6
11257,22933,1
11258,22935,1
11259,22936,3
11260,22937,1
11261,22941,2
11262,22944,6
11263,22946,3
11264,22950,0
11265,22952,6
11266,22953,10
11267,22954,7
11268,22955,1
11269,22962,9
11270,22964,0
11271,22965,2
11272,22967,0
11273,22968,0
11274,22969,5
11275,22970,6
11276,22972,8
11277,22973,3
11278,22975,0
11279,22980,8
11280,22986,9
11281,22989,7
11282,22991,7
11283,22994,0
11284,22997,0
11285,22998,11
11286,23000,4
11287,23002,9
11288,23004,0
11289,23006,9
11290,23007,0
11291,23009,0
11292,23011,7
11293,23012,0
11294,23014,1
11295,23015,6
11296,23017,0
11297,23018,6
11298,23019,6
11299,23020,11
11300,23021,5
11301,23022,9
11302,23024,5
11303,23026,0
11304,23027,9
11305,23028,5
11306,23029,9
11307,23031,0
11308,23032,6
11309,23033,0
11310,23034,0
11311,23037,9
11312,23039,0
11313,23042,1
11314,23043,6
11315,23046,4
11316,23048,8
11317,23049,2
11318,23050,9
11319,23051,9
11320,23053,3
11321,23056,6
11322,23060,1
11323,23063,6
11324,23065,7
11325,23066,1
11326,23067,9
11327,23071,6
11328,23072,9
11329,23073,6
11330,23074,0
11331,23075,6
11332,23076,9
11333,23079,5
11334,23081,6
11335,23082,3
11336,23083,6
11337,23085,7
11338,23086,6
11339,23090,3
11340,23094,6
11341,23095,0
11342,23096,6
11343,23097,2
11344,23099,3
11345,23100,6
11346,23101,6
11347,23105,0
11348,23106,0
11349,23107,3
11350,23108,3
11351,23110,11
11352,23111,8
11353,23113,11
11354,23114,3
11355,23115,9
11356,23116,9
11357,23121,4
11358,23122,0
11359,23123,2
11360,23124,9
11361,23128,9
11362,23133,9
11363,23134,0
11364,23135,3
11365,23137,8
11366,23143,6
11367,23144,10
11368,23145,0
11369,23147,0
11370,23148,0
11371,23154,0
11372,23156,1
11373,23157,5
11374,23159,6
11375,23161,6
11376,23165,3
11377,23166,9
11378,23167,8
11379,23172,6
11380,23173,3
11381,23177,0
11382,23180,8
11383,23181,9
11384,23182,9
11385,23183,6
11386,23185,9
11387,23186,5
11388,23187,6
11389,23191,0
11390,23192,8
11391,23194,0
11392,23199,1
11393,23200,0
11394,23201,4
11395,23202,9
11396,23203,0
11397,23206,3
11398,23209,9
11399,23210,3
11400,23211,4
11401,23213,10
11402,23217,0
11403,23220,6
11404,23222,8
11405,23223,6
11406,23225,8
11407,23226,5
11408,23228,3
11409,23229,8
11410,23231,0
11411,23232,2
11412,23233,0
11413,23235,0
11414,23242,7
11415,23244,0
11416,23247,6
11417,23250,6
11418,23253,4
11419,23254,0
11420,23255,9
11421,23260,9
11422,23261,0
11423,23262,6
11424,23264,8
11425,23267,10
11426,23270,5
11427,23272,1
11428,23273,0
11429,23275,2
11430,23276,4
11431,23277,7
11432,23279,3
11433,23281,2
11434,23283,0
11435,23285,0
11436,23286,0
11437,23287,11
11438,23288,6
11439,23289,6
11440,23293,7
11441,23295,1
11442,23296,10
11443,23297,6
11444,23299,9
11445,23300,6
11446,23301,2
11447,23302,9
11448,23305,1
11449,23306,9
11450,23311,7
11451,23312,8
11452,23313,4
11453,23314,7
11454,23317,1
11455,23318,6
11456,23319,1
11457,23322,3
11458,23323,7
11459,23324,11
11460,23326,6
11461,23327,8
11462,23329,0
11463,23332,2
11464,23334,9
11465,23336,6
11466,23341,3
11467,23346,0
11468,23347,1
11469,23348,1
11470,23349,0
11471,23352,9
11472,23355,8
11473,23356,0
11474,23357,4
11475,23358,0
11476,23359,0
11477,23360,4
11478,23362,0
11479,23367,11
11480,23368,7
11481,23369,9
11482,23371,7
11483,23372,10
11484,23375,0
11485,23376,9
11486,23380,9
11487,23387,9
11488,23388,7
11489,23391,3
11490,23392,7
11491,23397,1
11492,23400,4
11493,23401,7
11494,23403,3
11495,23406,7
11496,23407,9
11497,23411,6
11498,23413,0
11499,23418,9
11500,23419,1
11501,23421,9
11502,23422,1
11503,23424,9
11504,23426,0
11505,23427,9
11506,23428,6
11507,23429,9
11508,23430,3
11509,23432,8
11510,23433,1
11511,23434,11
11512,23435,10
11513,23436,3
11514,23439,0
11515,23440,7
11516,23441,0
11517,23442,4
11518,23447,9
11519,23451,9
11520,23459,3
11521,23462,1
11522,23463,9
11523,23464,2
11524,23466,3
11525,23471,6
11526,23472,3
11527,23474,0
11528,23477,4
11529,23478,2
11530,23480,8
11531,23481,9
11532,23483,9
11533,23487,5
11534,23488,6
11535,23489,8
11536,23492,3
11537,23493,0
11538,23494,10
11539,23495,8
11540,23496,10
11541,23499,5
11542,23501,5
11543,23507,9
11544,23508,6
11545,23512,11
11546,23513,1
11547,23514,6
11548,23516,0
11549,23517,0
11550,23518,0
11551,23520,6
11552,23521,10
11553,23525,7
11554,23526,9
11555,23530,0
11556,23531,0
11557,23532,3
11558,23533,2
11559,23536,6
11560,23537,3
11561,23543,0
11562,23544,4
11563,23545,6
11564,23546,1
11565,23547,3
11566,23550,2
11567,23551,1
11568,23552,6
11569,23554,3
11570,23555,0
11571,23558,11
11572,23559,4
11573,23561,6
11574,23562,6
11575,23563,3
11576,23564,1
11577,23567,10
11578,23568,4
11579,23574,0
11580,23576,0
11581,23578,7
11582,23579,5
11583,23582,3
11584,23587,9
11585,23588,4
11586,23589,7
11587,23591,4
11588,23592,6
11589,23595,1
11590,23596,9
11591,23600,3
11592,23601,8
11593,23608,3
11594,23610,9
11595,23618,9
11596,23621,3
11597,23622,1
11598,23623,6
11599,23624,9
11600,23629,9
11601,23630,3
11602,23632,6
11603,23633,0
11604,23635,8
11605,23639,6
11606,23640,2
11607,23642,7
11608,23644,0
11609,23646,9
11610,23647,9
11611,23651,3
11612,23653,8
11613,23654,6
11614,23655,3
11615,23656,8
11616,23662,2
11617,23665,0
11618,23666,6
11619,23669,4
11620,23670,0
11621,23673,0
11622,23674,5
11623,23675,3
11624,23681,1
11625,23685,9
11626,23688,0
11627,23689,0
11628,23690,9
11629,23691,1
11630,23692,8
11631,23694,8
11632,23695,9
11633,23696,9
11634,23697,0
11635,23698,0
11636,23700,9
11637,23705,3
11638,23707,8
11639,23711,7
11640,23713,11
11641,23714,6
11642,23715,6
11643,23716,6
11644,23719,11
11645,23722,7
11646,23723,9
11647,23724,4
11648,23726,2
11649,23729,10
11650,23731,5
11651,23732,6
11652,23736,8
11653,23737,3
11654,23738,0
11655,23744,2
11656,23746,9
11657,23747,9
11658,23748,9
11659,23749,8
11660,23750,6
11661,23754,6
11662,23758,8
11663,23759,3
11664,23760,9
11665,23761,3
11666,23763,9
11667,23764,3
11668,23766,10
11669,23772,3
11670,23774,0
11671,23775,2
11672,23778,6
11673,23781,8
11674,23784,10
11675,23785,6
11676,23787,3
11677,23794,4
11678,23795,9
11679,23797,7
11680,23799,0
11681,23801,6
11682,23804,10
11683,23805,6
11684,23806,0
11685,23808,1
11686,23809,9
11687,23810,2
11688,23811,0
11689,23814,3
11690,23815,0
11691,23816,5
11692,23817,6
11693,23820,9
11694,23821,6
11695,23822,0
11696,23824,8
11697,23825,6
11698,23826,7
11699,23828,0
11700,23830,0
11701,23833,9
11702,23834,9
11703,23835,9
11704,23838,6
11705,23839,6
11706,23841,6
11707,23842,1
11708,23843,6
11709,23844,5
11710,23847,2
11711,23848,0
11712,23849,9
11713,23850,9
11714,23852,0
11715,23855,0
11716,23856,10
11717,23857,1
11718,23859,6
11719,23862,6
11720,23863,9
11721,23866,8
11722,23867,9
11723,23868,0
11724,23872,10
11725,23873,6
11726,23874,8
11727,23879,9
11728,23881,3
11729,23882,8
11730,23883,3
11731,23884,4
11732,23887,0
11733,23891,8
11734,23893,6
11735,23895,0
11736,23898,6
11737,23899,10
11738,23900,9
11739,23902,3
11740,23904,9
11741,23906,1
11742,23910,9
11743,23911,3
11744,23913,9
11745,23915,6
11746,23919,9
11747,23921,2
11748,23922,3
11749,23923,9
11750,23924,4
11751,23925,9
11752,23928,3
11753,23929,6
11754,23932,1
11755,23933,4
11756,23937,6
11757,23938,7
11758,23940,9
11759,23941,0
11760,23943,8
11761,23944,4
11762,23947,2
11763,23949,6
11764,23950,0
11765,23951,0
11766,23952,9
11767,23953,0
11768,23954,2
11769,23955,6
11770,23958,3
11771,23962,8
11772,23967,9
11773,23983,3
11774,23987,3
11775,23988,2
11776,23989,4
11777,23991,8
11778,23992,9
11779,23996,9
11780,23998,4
11781,24000,3
11782,24002,0
11783,24005,0
11784,24007,0
11785,24008,5
11786,24010,9
11787,24012,8
11788,24014,1
11789,24016,0
11790,24019,6
11791,24022,3
11792,24023,6
11793,24026,0
11794,24027,9
11795,24029,10
11796,24037,8
11797,24038,9
11798,24039,3
11799,24040,7
11800,24041,0
11801,24045,3
11802,24048,5
11803,24049,1
11804,24055,6
11805,24058,6
11806,24060,9
11807,24061,6
11808,24063,8
11809,24064,1
11810,24067,9
11811,24068,2
11812,24069,10
11813,24072,0
11814,24074,4
11815,24077,9
11816,24080,6
11817,24081,6
11818,24082,5
11819,24087,0
11820,24088,0
11821,24090,0
11822,24091,0
11823,24092,0
11824,24093,3
11825,24094,9
11826,24095,5
11827,24096,0
11828,24099,8
11829,24100,2
11830,24102,9
11831,24103,7
11832,24105,4
11833,24108,0
11834,24110,8
11835,24111,3
11836,24112,6
11837,24113,8
11838,24115,9
11839,24118,6
11840,24119,8
11841,24120,3
11842,24123,9
11843,24126,9
11844,24128,9
11845,24130,6
11846,24131,10
11847,24132,6
11848,24133,0
11849,24136,6
11850,24137,6
11851,24138,6
11852,24139,8
11853,24140,0
11854,24143,0
11855,24144,0
11856,24146,6
11857,24152,1
11858,24153,9
11859,24154,4
11860,24156,5
11861,24159,4
11862,24160,0
11863,24161,9
11864,24165,9
11865,24166,0
11866,24167,6
11867,24169,9
11868,24170,8
11869,24173,1
11870,24176,1
11871,24177,9
11872,24178,2
11873,24179,3
11874,24183,0
11875,24184,0
11876,24185,10
11877,24186,8
11878,24188,3
11879,24192,9
11880,24193,9
11881,24194,6
11882,24199,5
11883,24200,4
11884,24202,0
11885,24203,6
11886,24209,9
11887,24210,10
11888,24215,0
11889,24217,0
11890,24220,0
11891,24221,3
11892,24222,6
11893,24226,0
11894,24231,2
11895,24232,0
11896,24233,6
11897,24237,3
11898,24242,8
11899,24244,2
11900,24245,2
11901,24246,9
11902,24247,7
11903,24248,7
11904,24249,9
11905,24250,0
11906,24251,3
11907,24253,5
11908,24254,5
11909,24255,9
11910,24257,9
11911,24258,11
11912,24260,5
11913,24261,9
11914,24262,0
11915,24263,6
11916,24267,11
11917,24269,0
11918,24271,2
11919,24272,0
11920,24274,6
11921,24275,0
11922,24277,4
11923,24278,0
11924,24279,0
11925,24282,6
11926,24283,10
11927,24284,6
11928,24285,0
11929,24286,6
11930,24287,0
11931,24288,7
11932,24289,0
11933,24292,5
11934,24295,6
11935,24296,10
11936,24297,2
11937,24298,5
11938,24300,8
11939,24302,0
11940,24303,9
11941,24304,9
11942,24305,9
11943,24308,9
11944,24309,4
11945,24312,6
11946,24314,7
11947,24315,8
11948,24316,6
11949,24317,6
11950,24320,9
11951,24321,0
11952,24323,8
11953,24324,2
11954,24325,6
11955,24329,6
11956,24336,8
11957,24337,10
11958,24338,6
11959,24339,5
11960,24341,0
11961,24342,0
11962,24343,3
11963,24344,7
11964,24347,5
11965,24348,3
11966,24350,1
11967,24351,0
11968,24354,6
11969,24355,3
11970,24357,9
11971,24358,0
11972,24361,6
11973,24362,3
11974,24363,4
11975,24367,6
11976,24368,1
11977,24369,6
11978,24370,0
11979,24371,2
11980,24373,0
11981,24376,4
11982,24378,1
11983,24379,9
11984,24380,2
11985,24383,0
11986,24385,0
11987,24387,6
11988,24391,9
11989,24392,1
11990,24393,8
11991,24394,10
11992,24396,6
11993,24397,7
11994,24399,1
11995,24405,3
11996,24406,0
11997,24407,0
11998,24411,1
11999,24413,0
12000,24415,10
12001,24416,1
12002,24418,0
12003,24419,9
12004,24420,7
12005,24423,3
12006,24424,9
12007,24427,8
12008,24428,6
12009,24430,0
12010,24431,1
12011,24435,4
12012,24438,6
12013,24440,9
12014,24441,4
12015,24442,1
12016,24443,9
12017,24444,9
12018,24445,2
12019,24446,6
12020,24449,1
12021,24450,8
12022,24452,2
12023,24453,6
12024,24455,5
12025,24459,6
12026,24465,6
12027,24466,9
12028,24467,3
12029,24468,3
12030,24471,4
12031,24472,8
12032,24474,0
12033,24478,3
12034,24481,9
12035,24484,3
12036,24486,6
12037,24487,2
12038,24488,3
12039,24489,9
12040,24490,9
12041,24492,6
12042,24493,6
12043,24494,3
12044,24495,7
12045,24496,9
12046,24497,3
12047,24498,7
12048,24499,6
12049,24501,1
12050,24502,11
12051,24503,0
12052,24505,5
12053,24507,9
12054,24509,0
12055,24511,3
12056,24515,0
12057,24517,7
12058,24518,10
12059,24519,4
12060,24521,0
12061,24523,3
12062,24525,6
12063,24527,5
12064,24528,6
12065,24529,6
12066,24530,5
12067,24531,1
12068,24533,2
12069,24534,0
12070,24535,7
12071,24538,0
12072,24542,10
12073,24543,0
12074,24545,11
12075,24546,9
12076,24549,0
12077,24551,9
12078,24553,0
12079,24555,3
12080,24559,3
12081,24560,0
12082,24561,7
12083,24563,0
12084,24564,1
12085,24568,9
12086,24569,0
12087,24570,3
12088,24572,6
12089,24573,9
12090,24575,0
12091,24580,0
12092,24581,2
12093,24582,8
12094,24583,1
12095,24584,6
12096,24587,3
12097,24588,3
12098,24591,4
12099,24592,0
12100,24593,4
12101,24594,9
12102,24598,8
12103,24599,1
12104,24600,8
12105,24602,6
12106,24605,6
12107,24606,9
12108,24608,7
12109,24609,1
12110,24611,8
12111,24612,9
12112,24615,0
12113,24618,9
12114,24619,9
12115,24620,6
12116,24622,2
12117,24624,8
12118,24625,2
12119,24629,1
12120,24630,3
12121,24633,9
12122,24635,9
12123,24637,0
12124,24640,9
12125,24641,7
12126,24642,4
12127,24643,0
12128,24645,9
12129,24649,6
12130,24651,0
12131,24656,7
12132,24659,0
12133,24664,3
12134,24665,8
12135,24666,9
12136,24667,0
12137,24668,6
12138,24669,7
12139,24671,6
12140,24672,7
12141,24673,0
12142,24675,4
12143,24677,8
12144,24680,9
12145,24682,11
12146,24684,2
12147,24687,10
12148,24690,0
12149,24694,9
12150,24695,6
12151,24699,0
12152,24700,2
12153,24702,0
12154,24706,6
12155,24710,3
12156,24712,4
12157,24713,10
12158,24714,1
12159,24716,8
12160,24717,3
12161,24718,1
12162,24719,1
12163,24720,7
12164,24723,6
12165,24724,9
12166,24726,7
12167,24727,6
12168,24728,6
12169,24733,2
12170,24735,2
12171,24736,6
12172,24737,7
12173,24738,7
12174,24740,0
12175,24741,9
12176,24742,6
12177,24746,9
12178,24748,9
12179,24750,9
12180,24754,9
12181,24756,2
12182,24757,6
12183,24760,9
12184,24766,5
12185,24767,0
12186,24769,6
12187,24771,0
12188,24773,2
12189,24777,0
12190,24780,9
12191,24781,9
12192,24784,6
12193,24786,11
12194,24787,0
12195,24788,5
12196,24790,1
12197,24791,0
12198,24792,5
12199,24793,0
12200,24796,5
12201,24798,0
12202,24802,9
12203,24806,6
12204,24811,9
12205,24814,8
12206,24816,8
12207,24819,3
12208,24822,10
12209,24825,9
12210,24828,6
12211,24829,0
12212,24831,9
12213,24832,9
12214,24836,0
12215,24838,7
12216,24839,9
12217,24840,9
12218,24841,0
12219,24842,10
12220,24843,4
12221,24844,9
12222,24848,1
12223,24851,6
12224,24852,9
12225,24853,4
12226,24855,0
12227,24856,9
12228,24858,0
12229,24859,4
12230,24863,8
12231,24864,5
12232,24865,1
12233,24866,6
12234,24869,0
12235,24873,5
12236,24877,9
12237,24881,5
12238,24883,9
12239,24892,6
12240,24894,0
12241,24897,6
12242,24898,3
12243,24902,9
12244,24903,1
12245,24905,6
12246,24906,0
12247,24908,0
12248,24909,0
12249,24910,0
12250,24911,2
12251,24913,0
12252,24914,1
12253,24915,0
12254,24916,0
12255,24919,6
12256,24921,6
12257,24924,0
12258,24927,6
12259,24929,3
12260,24931,0
12261,24932,3
12262,24933,2
12263,24934,9
12264,24935,0
12265,24936,6
12266,24937,0
12267,24939,7
12268,24941,0
12269,24942,6
12270,24943,5
12271,24944,0
12272,24945,9
12273,24946,8
12274,24948,4
12275,24949,0
12276,24953,7
12277,24955,8
12278,24956,6
12279,24958,1
12280,24959,10
12281,24962,0
12282,24964,0
12283,24965,0
12284,24967,5
12285,24968,9
12286,24972,0
12287,24973,0
12288,24976,4
12289,24977,4
12290,24978,3
12291,24979,9
12292,24980,8
12293,24981,8
12294,24982,0
12295,24983,10
12296,24984,6
12297,24985,3
12298,24988,0
12299,24990,2
12300,24991,9
12301,24992,2
12302,24993,3
12303,24994,10
12304,24995,0
12305,24998,0
12306,25000,7
12307,25003,0
12308,25006,8
12309,25009,9
12310,25012,0
12311,25013,0
12312,25015,7
12313,25022,8
12314,25023,0
